Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Season,Season_Year
272.0,Harry Davis,23.0,CLE,SF,40.0,,9.9,1.7,3.8,0.431,0.8,1.1,0.698,0.7,1.0,1.7,0.4,0.3,0.2,0.6,1.7,4.1,,1978-79,1979
273.0,Joe Hassett,23.0,SEA,SG,55.0,,8.4,1.8,3.8,0.474,0.4,0.4,1.0,0.2,0.6,0.8,0.8,0.3,0.1,0.6,1.1,4.1,,1978-79,1979
274.0,Bayard Forrest,24.0,PHO,C,75.0,,16.6,1.6,3.6,0.434,0.8,1.5,0.539,1.5,2.7,4.2,2.2,0.4,0.5,1.4,2.0,4.0,,1978-79,1979
275.0,Scott May,24.0,CHI,SF,37.0,8.0,10.9,1.6,3.7,0.434,0.8,1.1,0.75,0.4,1.4,1.7,1.1,0.6,0.0,1.4,1.4,4.0,,1978-79,1979
276.0,Jim Brewer,27.0,2TM,PF,80.0,,20.1,1.8,4.0,0.442,0.3,0.8,0.413,2.0,4.0,5.9,1.1,0.8,0.8,1.2,2.2,3.9,,1978-79,1979
277.0,Jim Brewer,27.0,CLE,PF,55.0,,23.7,2.1,4.7,0.44,0.4,0.9,0.479,2.3,4.5,6.7,1.3,0.9,1.0,1.4,2.5,4.6,,1978-79,1979
278.0,Jim Brewer,27.0,DET,PF,25.0,,12.4,1.1,2.4,0.45,0.1,0.6,0.2,1.4,2.8,4.2,0.5,0.5,0.4,0.8,1.5,2.3,,1978-79,1979
279.0,Tim Bassett,27.0,NJN,PF,82.0,,18.4,1.4,3.8,0.371,1.1,1.6,0.679,2.1,3.0,5.1,1.2,0.5,0.4,1.3,2.7,3.9,,1978-79,1979
280.0,Louie Dampier,34.0,SAS,PG,70.0,,10.9,1.8,3.6,0.49,0.4,0.6,0.744,0.2,0.7,0.9,1.8,0.5,0.1,0.6,0.6,3.9,,1978-79,1979
281.0,Tommie Green,22.0,NOJ,PG,59.0,,13.7,1.6,4.0,0.388,0.8,1.1,0.762,0.3,0.8,1.2,2.4,1.0,0.1,1.5,1.9,3.9,,1978-79,1979
282.0,Paul Griffin,25.0,NOJ,PF,77.0,,18.2,1.4,2.9,0.475,1.2,1.9,0.619,1.6,3.4,5.1,1.8,0.7,0.5,1.5,2.6,3.9,,1978-79,1979
283.0,Wayne Radford,22.0,IND,SG,52.0,,12.5,1.6,3.4,0.474,0.7,0.9,0.8,0.5,0.8,1.3,1.1,0.6,0.0,0.9,1.2,3.9,,1978-79,1979
284.0,Gus Gerard,25.0,2TM,SF,58.0,,8.0,1.4,3.3,0.433,0.9,1.6,0.549,0.7,1.0,1.7,0.4,0.3,0.2,0.6,1.3,3.8,,1978-79,1979
285.0,Gus Gerard,25.0,DET,SF,2.0,,3.0,0.5,1.5,0.333,0.5,1.0,0.5,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.5,,1978-79,1979
286.0,Gus Gerard,25.0,KCK,SF,56.0,,8.2,1.5,3.4,0.435,0.9,1.6,0.551,0.7,1.0,1.7,0.4,0.3,0.2,0.6,1.3,3.8,,1978-79,1979
287.0,Jackie Robinson,23.0,SEA,SF,12.0,,8.8,1.6,3.4,0.463,0.7,1.3,0.533,0.8,0.8,1.6,1.1,0.4,0.1,0.9,0.8,3.8,,1978-79,1979
288.0,Brian Taylor,27.0,SDC,PG,20.0,,10.6,1.5,4.2,0.361,0.8,0.9,0.889,0.7,0.7,1.3,1.0,1.2,0.0,0.9,1.7,3.8,,1978-79,1979
289.0,Dick Snyder,34.0,SEA,SG,56.0,,9.6,1.4,3.3,0.433,0.8,0.9,0.843,0.3,0.6,0.9,1.1,0.3,0.1,0.6,0.9,3.7,,1978-79,1979
290.0,Slick Watts,27.0,HOU,PG,61.0,,17.1,1.5,3.7,0.405,0.7,1.1,0.612,0.6,1.1,1.7,4.0,1.2,0.2,1.2,2.3,3.7,,1978-79,1979
291.0,Jim McMillian,30.0,POR,SF,23.0,,12.1,1.4,3.2,0.446,0.7,0.9,0.81,0.7,1.0,1.7,1.4,0.4,0.1,0.7,0.8,3.6,,1978-79,1979
292.0,Sam Smith,24.0,MIL,SF,16.0,,7.8,1.2,2.9,0.404,1.1,1.5,0.75,0.0,0.6,0.6,1.0,0.5,0.4,0.5,0.8,3.5,,1978-79,1979
293.0,Glenn Mosley,23.0,SAS,PF,26.0,,8.5,1.2,2.9,0.413,0.9,1.5,0.605,1.0,1.4,2.5,0.7,0.3,0.4,0.8,1.3,3.3,,1978-79,1979
294.0,Clemon Johnson,22.0,POR,C,74.0,,10.7,1.4,2.9,0.47,0.5,1.0,0.486,1.1,1.9,3.1,1.1,0.3,0.5,0.9,1.6,3.2,,1978-79,1979
295.0,John Rudd,23.0,NYK,SF,58.0,3.0,12.5,1.0,2.3,0.444,1.1,1.6,0.71,1.2,1.7,2.9,0.6,0.3,0.1,1.0,1.6,3.2,,1978-79,1979
296.0,Butch Beard,31.0,NYK,PG,7.0,2.0,12.1,1.6,3.7,0.423,0.0,0.0,,0.1,1.3,1.4,2.7,1.0,0.0,1.4,1.9,3.1,,1978-79,1979
297.0,Ron Carter,22.0,LAL,SG,46.0,,7.2,1.2,2.7,0.435,0.8,1.2,0.667,0.5,0.5,1.0,0.5,0.4,0.2,0.9,1.2,3.1,,1978-79,1979
298.0,Kim Anderson,23.0,POR,SF,21.0,,10.7,1.1,3.7,0.312,0.7,1.3,0.536,0.8,1.3,2.1,0.7,0.2,0.2,1.0,2.0,3.0,,1978-79,1979
299.0,Dave Corzine,22.0,WSB,C,59.0,,9.0,1.1,2.0,0.534,0.8,1.1,0.778,0.9,1.6,2.5,0.8,0.2,0.2,0.9,1.1,3.0,,1978-79,1979
300.0,Tony Robertson,23.0,GSW,SG,12.0,,6.2,1.3,3.3,0.375,0.5,0.8,0.667,0.5,0.3,0.8,0.3,0.7,0.0,0.7,0.8,3.0,,1978-79,1979
301.0,Rick Wilson,22.0,ATL,SG,61.0,,9.7,1.3,3.2,0.411,0.4,0.7,0.545,0.3,0.9,1.2,1.2,0.5,0.1,0.7,1.1,3.0,,1978-79,1979
302.0,Brad Davis,23.0,2TM,PG,27.0,,11.0,1.1,2.0,0.564,0.6,0.9,0.696,0.0,0.6,0.6,1.9,0.6,0.1,0.6,1.2,2.9,,1978-79,1979
303.0,Brad Davis,23.0,LAL,PG,5.0,,13.0,1.6,2.2,0.727,0.6,0.8,0.75,0.0,0.2,0.2,1.8,0.4,0.0,1.2,2.0,3.8,,1978-79,1979
304.0,Brad Davis,23.0,IND,PG,22.0,,10.6,1.0,2.0,0.523,0.6,0.9,0.684,0.0,0.7,0.7,2.0,0.6,0.1,0.5,1.0,2.7,,1978-79,1979
305.0,Bob Bigelow,25.0,SDC,SF,29.0,,14.2,1.2,3.1,0.4,0.4,0.7,0.619,0.5,1.1,1.6,0.9,0.4,0.1,0.6,1.3,2.9,,1978-79,1979
306.0,Keith Herron,22.0,ATL,SG,14.0,,5.8,1.0,3.4,0.292,0.9,0.9,0.923,0.3,0.4,0.7,0.2,0.4,0.1,0.4,0.8,2.9,,1978-79,1979
307.0,Alonzo Bradley,25.0,HOU,SF,34.0,,7.2,1.1,2.6,0.42,0.6,1.0,0.667,0.4,1.0,1.4,0.5,0.1,0.0,0.5,1.0,2.8,,1978-79,1979
308.0,Jacky Dorsey,24.0,HOU,SF,20.0,,5.4,1.2,2.2,0.558,0.4,0.8,0.5,0.6,0.6,1.2,0.1,0.1,0.1,0.4,1.3,2.8,,1978-79,1979
309.0,Essie Hollis,23.0,DET,SF,25.0,,6.2,1.2,3.0,0.4,0.4,0.5,0.75,0.8,1.0,1.8,0.2,0.4,0.0,0.6,1.1,2.8,,1978-79,1979
310.0,Roger Phegley,22.0,WSB,SG,29.0,,5.3,1.0,2.7,0.359,0.8,1.0,0.828,0.2,0.6,0.8,0.5,0.2,0.1,0.6,0.7,2.8,,1978-79,1979
311.0,Norm Van Lier,31.0,MIL,PG,38.0,,14.6,0.8,2.0,0.39,1.2,1.4,0.904,0.2,0.8,1.1,4.2,1.1,0.1,1.3,2.8,2.8,,1978-79,1979
312.0,Charles Dudley,28.0,CHI,PG,43.0,8.0,15.9,1.0,2.9,0.36,0.7,1.0,0.667,0.6,1.4,2.0,2.7,0.7,0.0,1.5,1.9,2.7,,1978-79,1979
313.0,Bo Ellis,24.0,DEN,PF,42.0,,6.4,1.0,2.2,0.457,0.7,0.9,0.806,0.4,1.1,1.5,0.2,0.2,0.3,0.5,1.1,2.7,,1978-79,1979
314.0,Steve Green,25.0,IND,SF,39.0,,6.8,1.1,2.3,0.472,0.5,0.9,0.588,0.6,0.8,1.3,0.5,0.3,0.1,0.4,1.0,2.7,,1978-79,1979
315.0,Kim Hughes,26.0,DEN,C,81.0,,13.4,1.2,2.2,0.538,0.2,0.6,0.4,1.4,2.8,4.1,0.9,0.7,1.3,1.0,2.7,2.6,,1978-79,1979
316.0,Larry McNeill,28.0,DET,PF,11.0,,4.2,0.8,1.8,0.45,1.0,1.1,0.917,0.3,0.6,0.9,0.3,0.0,0.0,0.4,0.6,2.6,,1978-79,1979
317.0,Tate Armstrong,23.0,CHI,SG,26.0,0.0,10.0,1.1,2.7,0.4,0.4,0.5,0.769,0.3,0.5,0.8,1.2,0.4,0.0,0.8,0.8,2.5,,1978-79,1979
318.0,Andre Wakefield,24.0,2TM,SG,73.0,0.0,8.0,0.8,2.4,0.35,0.7,0.9,0.696,0.3,0.7,1.0,1.0,0.3,0.0,1.0,1.0,2.4,,1978-79,1979
319.0,Andre Wakefield,24.0,CHI,SG,2.0,0.0,4.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,,1978-79,1979
320.0,Andre Wakefield,24.0,DET,SG,71.0,,8.1,0.9,2.5,0.352,0.7,1.0,0.696,0.4,0.7,1.1,1.0,0.3,0.0,1.0,1.0,2.4,,1978-79,1979
321.0,Greg Bunch,22.0,NYK,SF,12.0,0.0,8.1,0.8,2.2,0.346,0.8,1.0,0.833,0.8,0.7,1.4,0.3,0.3,0.3,0.4,0.8,2.3,,1978-79,1979
322.0,Lloyd Neal,28.0,POR,PF,4.0,,12.0,1.0,2.8,0.364,0.3,0.3,1.0,0.5,1.8,2.3,0.3,0.0,0.3,1.5,1.8,2.3,,1978-79,1979
323.0,Steve Sheppard,24.0,2TM,SF,42.0,0.0,6.6,0.9,1.8,0.474,0.5,0.8,0.588,0.6,0.5,1.1,0.5,0.2,0.0,0.6,0.6,2.2,,1978-79,1979
324.0,Steve Sheppard,24.0,CHI,SF,22.0,0.0,9.2,1.1,2.3,0.471,0.5,0.9,0.632,0.7,0.5,1.3,0.7,0.2,0.0,1.0,0.7,2.7,,1978-79,1979
325.0,Steve Sheppard,24.0,DET,SF,20.0,,3.8,0.6,1.3,0.48,0.4,0.8,0.533,0.5,0.5,1.0,0.2,0.2,0.1,0.2,0.5,1.6,,1978-79,1979
326.0,Richard Washington,23.0,KCK,PF,18.0,,8.9,0.8,2.3,0.341,0.6,0.9,0.625,0.6,2.1,2.7,0.4,0.4,0.2,0.8,1.7,2.1,,1978-79,1979
327.0,Dennis Awtrey,30.0,2TM,C,63.0,,11.8,0.7,1.7,0.411,0.7,0.9,0.732,0.7,1.7,2.4,1.1,0.3,0.2,0.8,1.7,2.0,,1978-79,1979
328.0,Dennis Awtrey,30.0,BOS,C,23.0,,10.7,0.7,1.9,0.386,0.7,0.9,0.8,0.6,1.5,2.0,0.9,0.1,0.3,0.9,1.6,2.2,,1978-79,1979
329.0,Dennis Awtrey,30.0,SEA,C,40.0,,12.5,0.7,1.6,0.429,0.6,0.9,0.694,0.7,1.9,2.6,1.2,0.3,0.2,0.8,1.7,2.0,,1978-79,1979
330.0,Gus Bailey,27.0,NOJ,SG,2.0,,4.5,1.0,3.5,0.286,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.5,0.5,2.0,,1978-79,1979
331.0,Michael Cooper,22.0,LAL,SG,3.0,,2.3,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.3,2.0,,1978-79,1979
332.0,Ray Epps,22.0,GSW,SF,13.0,,5.5,0.8,1.8,0.435,0.5,0.6,0.75,0.0,0.4,0.4,0.2,0.1,0.0,0.2,0.5,2.0,,1978-79,1979
333.0,Phil Hicks,26.0,DEN,SF,20.0,,6.4,0.9,2.2,0.419,0.2,0.3,0.6,0.7,0.8,1.4,0.4,0.3,0.0,0.7,1.0,2.0,,1978-79,1979
334.0,E.C. Coleman,28.0,HOU,PF,6.0,,6.5,0.8,1.2,0.714,0.2,0.2,1.0,0.2,1.0,1.2,0.2,0.3,0.0,0.0,1.8,1.8,,1978-79,1979
335.0,Scott Lloyd,26.0,2TM,C,72.0,0.0,6.9,0.6,1.7,0.344,0.4,0.7,0.574,0.7,0.7,1.3,0.4,0.1,0.1,0.7,1.3,1.5,,1978-79,1979
336.0,Scott Lloyd,26.0,SDC,C,5.0,,6.2,0.0,0.4,0.0,0.0,0.0,,0.2,0.4,0.6,0.0,0.2,0.0,1.6,1.2,0.0,,1978-79,1979
337.0,Scott Lloyd,26.0,CHI,C,67.0,0.0,6.9,0.6,1.8,0.35,0.4,0.7,0.574,0.7,0.7,1.4,0.5,0.1,0.1,0.6,1.3,1.7,,1978-79,1979
338.0,John Kuester,23.0,DEN,PG,33.0,,6.4,0.5,1.6,0.308,0.4,0.4,0.929,0.2,0.2,0.4,1.1,0.5,0.0,0.6,0.9,1.4,,1978-79,1979
339.0,Geoff Crompton,23.0,DEN,C,20.0,,4.4,0.5,1.3,0.385,0.3,0.6,0.5,0.3,0.9,1.2,0.3,0.0,0.2,0.6,1.0,1.3,,1978-79,1979
340.0,John Olive,23.0,SDC,SF,34.0,,5.6,0.4,1.2,0.325,0.5,0.7,0.783,0.1,0.5,0.6,0.1,0.1,0.0,0.4,0.9,1.3,,1978-79,1979
341.0,Dennis Boyd,24.0,DET,PG,5.0,,8.0,0.6,2.4,0.25,0.0,0.0,,0.0,0.4,0.4,1.4,0.0,0.0,1.2,1.0,1.2,,1978-79,1979
342.0,Jerome Whitehead,22.0,SDC,C,31.0,,4.9,0.5,1.1,0.441,0.3,0.6,0.444,0.5,1.1,1.6,0.2,0.1,0.1,0.4,0.9,1.2,,1978-79,1979
343.0,Stan Pietkiewicz,22.0,SDC,SG,4.0,,8.0,0.3,2.0,0.125,0.5,0.5,1.0,0.0,1.5,1.5,0.8,0.3,0.0,0.3,1.3,1.0,,1978-79,1979
344.0,Del Beshore,22.0,MIL,PG,1.0,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1978-79,1979
,League Average,,,,,,,,,0.485,,,0.752,,,,,,,,,,,1978-79,1979
